"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
9.48915627141392e-08,18,368,5.7988567244875,"GO:0034774 secretory granule lumen "," http://amigo.geneontology.org/amigo/term/GO:0034774","ENSG00000185198 ENSG00000196415 ENSG00000017427 ENSG00000100448 ENSG00000104918 ENSG00000118113 ENSG00000133048 ENSG00000145287 ENSG00000163221 ENSG00000163631 ENSG00000163661 ENSG00000163739 ENSG00000164821 ENSG00000172232 ENSG00000173110 ENSG00000197561 ENSG00000198805 ENSG00000229314"
9.48915627141392e-08,18,371,5.75196569976118,"GO:0060205 cytoplasmic vesicle lumen "," http://amigo.geneontology.org/amigo/term/GO:0060205","ENSG00000185198 ENSG00000196415 ENSG00000017427 ENSG00000100448 ENSG00000104918 ENSG00000118113 ENSG00000133048 ENSG00000145287 ENSG00000163221 ENSG00000163631 ENSG00000163661 ENSG00000163739 ENSG00000164821 ENSG00000172232 ENSG00000173110 ENSG00000197561 ENSG00000198805 ENSG00000229314"
9.48915627141392e-08,18,373,5.72112406062037,"GO:0031983 vesicle lumen "," http://amigo.geneontology.org/amigo/term/GO:0031983","ENSG00000185198 ENSG00000196415 ENSG00000017427 ENSG00000100448 ENSG00000104918 ENSG00000118113 ENSG00000133048 ENSG00000145287 ENSG00000163221 ENSG00000163631 ENSG00000163661 ENSG00000163739 ENSG00000164821 ENSG00000172232 ENSG00000173110 ENSG00000197561 ENSG00000198805 ENSG00000229314"
0.00136736019024482,8,170,5.57903078329778,"GO:0005766 primary lysosome "," http://amigo.geneontology.org/amigo/term/GO:0005766","ENSG00000172232 ENSG00000164821 ENSG00000185198 ENSG00000196415 ENSG00000100448 ENSG00000104918 ENSG00000145287 ENSG00000197561"
0.00136736019024482,8,170,5.57903078329778,"GO:0042582 azurophil granule "," http://amigo.geneontology.org/amigo/term/GO:0042582","ENSG00000172232 ENSG00000164821 ENSG00000185198 ENSG00000196415 ENSG00000100448 ENSG00000104918 ENSG00000145287 ENSG00000197561"
5.05788138064836e-07,28,987,3.36324550766178,"GO:0030141 secretory granule "," http://amigo.geneontology.org/amigo/term/GO:0030141","ENSG00000101405 ENSG00000170893 ENSG00000172232 ENSG00000092009 ENSG00000100448 ENSG00000164821 ENSG00000185198 ENSG00000185955 ENSG00000196415 ENSG00000197561 ENSG00000137225 ENSG00000188257 ENSG00000011422 ENSG00000017427 ENSG00000059804 ENSG00000104918 ENSG00000118113 ENSG00000122861 ENSG00000133048 ENSG00000145287 ENSG00000163221 ENSG00000163631 ENSG00000163661 ENSG00000163739 ENSG00000173110 ENSG00000198805 ENSG00000229314 ENSG00000244734"
4.0904874144476e-06,29,1165,2.95113967399764,"GO:0099503 secretory vesicle "," http://amigo.geneontology.org/amigo/term/GO:0099503","ENSG00000101405 ENSG00000170893 ENSG00000172232 ENSG00000092009 ENSG00000100448 ENSG00000145506 ENSG00000164821 ENSG00000185198 ENSG00000185955 ENSG00000196415 ENSG00000197561 ENSG00000137225 ENSG00000188257 ENSG00000017427 ENSG00000011422 ENSG00000059804 ENSG00000104918 ENSG00000118113 ENSG00000122861 ENSG00000133048 ENSG00000145287 ENSG00000163221 ENSG00000163631 ENSG00000163661 ENSG00000163739 ENSG00000173110 ENSG00000198805 ENSG00000229314 ENSG00000244734"
0.00210267996664022,15,603,2.94911453097208,"GO:0030312 external encapsulating structure "," http://amigo.geneontology.org/amigo/term/GO:0030312","ENSG00000092009 ENSG00000100448 ENSG00000118113 ENSG00000130513 ENSG00000158859 ENSG00000196415 ENSG00000197561 ENSG00000229314 ENSG00000259384 ENSG00000091879 ENSG00000140511 ENSG00000160339 ENSG00000167772 ENSG00000163661 ENSG00000133048"
1.40903317266792e-15,80,3577,2.65148234039872,"GO:0005615 extracellular space "," http://amigo.geneontology.org/amigo/term/GO:0005615","ENSG00000004939 ENSG00000047457 ENSG00000054938 ENSG00000059804 ENSG00000100448 ENSG00000103257 ENSG00000104918 ENSG00000104921 ENSG00000118849 ENSG00000122861 ENSG00000125726 ENSG00000130513 ENSG00000133048 ENSG00000140511 ENSG00000160339 ENSG00000163631 ENSG00000167772 ENSG00000172232 ENSG00000173110 ENSG00000188257 ENSG00000188536 ENSG00000196415 ENSG00000196565 ENSG00000197561 ENSG00000198805 ENSG00000203896 ENSG00000206172 ENSG00000223609 ENSG00000229314 ENSG00000244734 ENSG00000258947 ENSG00000002745 ENSG00000006606 ENSG00000007908 ENSG00000081041 ENSG00000091879 ENSG00000092009 ENSG00000101405 ENSG00000104826 ENSG00000108342 ENSG00000108691 ENSG00000117407 ENSG00000124875 ENSG00000128342 ENSG00000132693 ENSG00000136244 ENSG00000137077 ENSG00000139574 ENSG00000159167 ENSG00000163083 ENSG00000163221 ENSG00000163661 ENSG00000163734 ENSG00000163739 ENSG00000164821 ENSG00000167664 ENSG00000167680 ENSG00000169245 ENSG00000169429 ENSG00000170044 ENSG00000172156 ENSG00000172724 ENSG00000178752 ENSG00000197272 ENSG00000248099 ENSG00000259384 ENSG00000277632 ENSG00000017427 ENSG00000118113 ENSG00000158859 ENSG00000173702 ENSG00000185198 ENSG00000187045 ENSG00000008517 ENSG00000077238 ENSG00000125735 ENSG00000181634 ENSG00000226979 ENSG00000243509 ENSG00000115523"
7.86931971599142e-15,91,4673,2.30867767541238,"GO:0005576 extracellular region "," http://amigo.geneontology.org/amigo/term/GO:0005576","ENSG00000004939 ENSG00000047457 ENSG00000054938 ENSG00000059804 ENSG00000092009 ENSG00000100448 ENSG00000103257 ENSG00000104918 ENSG00000104921 ENSG00000118849 ENSG00000122861 ENSG00000125726 ENSG00000130513 ENSG00000133048 ENSG00000140511 ENSG00000160339 ENSG00000163631 ENSG00000167772 ENSG00000172232 ENSG00000173110 ENSG00000188257 ENSG00000188536 ENSG00000196415 ENSG00000196565 ENSG00000197561 ENSG00000198805 ENSG00000203896 ENSG00000206172 ENSG00000223609 ENSG00000229314 ENSG00000244734 ENSG00000258947 ENSG00000002745 ENSG00000006606 ENSG00000007908 ENSG00000081041 ENSG00000091879 ENSG00000101405 ENSG00000104826 ENSG00000108342 ENSG00000108691 ENSG00000117407 ENSG00000124875 ENSG00000128342 ENSG00000132693 ENSG00000136244 ENSG00000137077 ENSG00000139574 ENSG00000159167 ENSG00000163083 ENSG00000163221 ENSG00000163661 ENSG00000163734 ENSG00000163739 ENSG00000164821 ENSG00000167664 ENSG00000167680 ENSG00000169245 ENSG00000169429 ENSG00000170044 ENSG00000172156 ENSG00000172724 ENSG00000178752 ENSG00000197272 ENSG00000248099 ENSG00000259384 ENSG00000277632 ENSG00000017427 ENSG00000118113 ENSG00000158859 ENSG00000173702 ENSG00000185198 ENSG00000187045 ENSG00000008517 ENSG00000011422 ENSG00000077238 ENSG00000100453 ENSG00000115523 ENSG00000125735 ENSG00000128165 ENSG00000143512 ENSG00000170893 ENSG00000181634 ENSG00000183876 ENSG00000183971 ENSG00000188710 ENSG00000226979 ENSG00000243509 ENSG00000127533 ENSG00000145287 ENSG00000159871"
